CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
2575,0,0,U,Eddie,10/25/2019 0:00, GOAT,LUNGWORM,NP,P,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,6,LUNGWORM,LUNGWORM,POX,CCPP,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,COWDRIOSIS,PPR,ZZ_OTHER,29.15,22.84,21.32,9.76,5.42,4.93,3.28,1.35,0.9,0.73,0.31,0.01,0,100
2772,0,0,U,veteddie_eddie,2/16/2020 0:00, GOAT,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,6,LUNGWORM,LUNGWORM,BRUCELLOSIS,MASTITIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),CCPP,MANGE MITE,POX,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,84.3317,7.24613,2.19349,2.07772,1.77411,1.41378,0.793326,0.16619,0.00278197,0.000492842,0.000209683,9.46E-05,7.87E-14,100.0000251
2915,0,0,U,veteddie_eddie,2/19/2020 0:00, GOAT,LUNGWORM,NP,P,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,6,LUNGWORM,POX,CCPP,CONTAGIOUS ECTHYMA (ORF),MASTITIS,PASTEUROLLOSIS,COWDRIOSIS,BRUCELLOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,PPR,MANGE MITE,ZZ_OTHER,31.1247,29.4098,11.8961,7.943,7.84738,4.93155,3.87765,2.38501,0.516159,0.0482603,0.012818,0.00761354,8.67E-13,100.0000408
600,0,0,U,Eddie,2/1/2019 0:00, GOAT,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,P,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,TRICHOSTRONGIULOSIS,MANGE MITE,POX,CCPP,PPR,LUNGWORM,BRUCELLOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,ZZ_OTHER,58.98,39.82,0.63,0.43,0.05,0.03,0.02,0.02,0.01,0,0,0,0,99.99
1730,0,0,U,Eddie,4/17/2019 0:00, GOAT,MANGE MITE,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,7,MANGE MITE,MASTITIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,BRUCELLOSIS,POX,TRICHOSTRONGIULOSIS,LUNGWORM,CCPP,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,PPR,ZZ_OTHER,47.94,26.33,22.69,2.31,0.4,0.26,0.06,0,0,0,0,0,0,99.99
1817,0,0,U,Eddie,3/21/2019 0:00, GOAT,MANGE MITE,P,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,POX,CCPP,MASTITIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,PASTEUROLLOSIS,ZZ_OTHER,49.87,30.89,15.59,1.52,0.82,0.52,0.31,0.2,0.19,0.05,0.04,0,0,100
2677,0,0,U,Eddie,11/19/2019 0:00, GOAT,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NO,P,NO,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MASTITIS,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,TRICHOSTRONGIULOSIS,POX,CCPP,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,PASTEUROLLOSIS,PPR,ZZ_OTHER,42.44,34.91,7.82,6.3,3.39,2.93,0.95,0.79,0.22,0.2,0.06,0,0,100.01
3681,0,37,D,veteddie_eddie,1/8/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,PASTEUROLLOSIS,CCPP,POX,PPR,LUNGWORM,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,ZZ_OTHER,53.3922,36.7001,8.96004,0.440661,0.371784,0.0510373,0.0433562,0.0286304,0.00823696,0.00347788,0.000499453,1.64E-05,4.47E-13,100.0000396
4334,0,38,M,veteddie_eddie,1/16/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,CCPP,PASTEUROLLOSIS,POX,PPR,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,ZZ_OTHER,65.0379,21.9349,10.9111,1.77255,0.317227,0.0181347,0.00329972,0.00219517,0.00105897,0.000948563,0.00060821,1.40E-05,5.44E-13,99.99993633
4340,0,38,M,veteddie_eddie,1/16/2020 0:00, GOAT,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,CCPP,PASTEUROLLOSIS,POX,PPR,LUNGWORM,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,ZZ_OTHER,65.0379,21.9349,10.9111,1.77255,0.317227,0.0181347,0.00329972,0.00219517,0.00105897,0.000948563,0.00060821,1.40E-05,5.44E-13,99.99993633
2524,0,0,U,Eddie,10/14/2019 0:00, GOAT,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,CCPP,PASTEUROLLOSIS,LUNGWORM,POX,PPR,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,66.82,14.85,10.06,7.85,0.21,0.09,0.09,0.04,0,0,0,0,0,100.01
2592,0,0,U,Eddie,10/29/2019 0:00, GOAT,PASTEUROLLOSIS,P,P,NP,NP,NP,NP,NP,P,P,P,NP,P,NP,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,9,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,CCPP,PPR,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,84.41,7.51,5.66,1.8,0.37,0.09,0.06,0.04,0.03,0.03,0.01,0,0,100.01
3109,0,11,D,veteddie_eddie,2/6/2020 0:00, GOAT,POX,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,POX,10,POX,MASTITIS,POX,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,BRUCELLOSIS,CCPP,COWDRIOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,PASTEUROLLOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,76.9975,11.2189,6.52699,2.99133,2.03901,0.0723631,0.0680875,0.0491829,0.0191931,0.0171744,0.000328539,4.45E-08,3.39E-12,100.0000596
632,0,0,U,Eddie,2/1/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,NP,P,P,P,P,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,POX,10,POX,PPR,POX,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,COWDRIOSIS,MANGE MITE,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MASTITIS,ZZ_OTHER,55.17,31.12,8.68,4.93,0.04,0.03,0.01,0,0,0,0,0,0,99.98
656,0,0,U,Eddie,2/2/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,NP,P,P,P,P,P,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,POX,10,POX,CCPP,POX,PASTEUROLLOSIS,PPR,COWDRIOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,48.87,38.58,9.57,2.71,0.08,0.05,0.04,0.03,0.03,0.02,0.01,0,0,99.99
895,0,0,U,Eddie,2/13/2019 0:00, GOAT,POX,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,POX,10,POX,MASTITIS,POX,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,BRUCELLOSIS,MANGE MITE,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,PPR,ZZ_OTHER,70.84,22.59,4.14,1.27,0.41,0.35,0.27,0.1,0.01,0,0,0,0,99.98
914,0,0,U,Eddie,2/15/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,NO,P,P,P,NP,P,P,NP,NP,P,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,POX,10,POX,POX,CCPP,PASTEUROLLOSIS,PPR,COWDRIOSIS,MASTITIS,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,LUNGWORM,MANGE MITE,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,85.61,6.17,4.94,2.93,0.21,0.07,0.04,0.01,0.01,0.01,0.01,0,0,100.01
916,0,0,U,Eddie,2/15/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,NP,P,P,NP,P,P,NP,NP,P,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,POX,10,POX,POX,MASTITIS,COWDRIOSIS,CCPP,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,MANGE MITE,BRUCELLOSIS,PPR,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,ZZ_OTHER,92.61,3.5,2.92,0.42,0.29,0.1,0.09,0.03,0.03,0.01,0,0,0,100
998,0,0,U,Eddie,2/12/2019 0:00, GOAT,POX,NP,NP,NP,NP,NP,NP,P,NP,P,P,NO,P,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,POX,10,POX,MASTITIS,POX,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,CCPP,COWDRIOSIS,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,LUNGWORM,PPR,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,61.69,27.52,5.88,2.38,1.46,0.55,0.24,0.2,0.06,0.02,0.01,0,0,100.01
2299,0,0,U,Eddie,9/7/2019 0:00, GOAT,POX,NP,P,NP,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,NP,NO,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,POX,10,POX,POX,MASTITIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,CCPP,MANGE MITE,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,TRICHOSTRONGIULOSIS,LUNGWORM,ZZ_OTHER,75.56,13.04,8.15,2.53,0.25,0.23,0.11,0.09,0.02,0.01,0.01,0,0,100
2564,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2565,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2567,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2568,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2570,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
2571,0,26,D,Eddie,10/15/2019 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,MANGE MITE,MASTITIS,ZZ_OTHER,98.72,0.73,0.45,0.1,0.01,0,0,0,0,0,0,0,0,100.01
3064,0,24,D,veteddie_eddie,1/31/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,LUNGWORM,MANGE MITE,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.808,0.574644,0.446574,0.160485,0.00875313,0.00119157,0.000228176,6.56E-05,3.17E-05,1.44E-05,3.46E-06,1.51E-06,3.56E-11,99.99999255
3274,0,26,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36E-05,2.23E-05,1.44E-05,3.69E-06,1.88E-06,2.38E-08,2.78E-11,99.99995647
3275,0,26,D,veteddie_eddie,5/14/2020 0:00, GOAT,PPR,NP,P,NP,P,NP,NP,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,PPR,PASTEUROLLOSIS,POX,CCPP,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,LUNGWORM,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,98.7153,0.733915,0.446155,0.098687,0.00538257,0.000451004,2.36E-05,2.23E-05,1.44E-05,3.69E-06,1.88E-06,2.38E-08,2.78E-11,99.99995647
2443,0,0,U,Eddie,10/2/2019 0:00, GOAT,PPR,P,NP,NP,P,NP,NP,NP,NP,P,P,NP,P,NP,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PPR,11,PPR,TRICHOSTRONGIULOSIS,POX,MASTITIS,CCPP,PPR,MANGE MITE,BRUCELLOSIS,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,LUNGWORM,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,49.7,19.65,9.68,8.97,3.85,2.79,2.09,1.53,0.91,0.79,0.03,0,0,99.99
