CaseID,Date,Species,Age,Breed,Sex,UCDisease,AppDisease,ZZ_other
4124,19/05/2022,Sheep,Older than 2 Years,Local,Female,Fasciolosis,Fasciolosis,
4127,19/05/2022,Cattle,Older than 2 Years,Local,Female,Colibacillosis,Colibacillosis,
4128,19/05/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4148,19/05/2022,Goats,13-24 Months,Local,Female,CCPP,CCPP,
4149,19/05/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4150,19/05/2022,Cattle,Older than 2 Years,Local,Female,Babesiosis,Babesiosis,
4161,19/05/2022,Cattle,Older than 2 Years,Exotic,Female,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4174,19/05/2022,Donkey,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4177,19/05/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4181,19/05/2022,Cattle,13-24 Months,Local,Male,Babesiosis,Babesiosis,
4203,19/05/2022,Cattle,13-24 Months,Local,Female,Cowdriosis,Cowdriosis,
4204,19/05/2022,Cattle,7-12 Months,Local,Female,Cowdriosis,Cowdriosis,
4205,19/05/2022,Sheep,13-24 Months,Local,Female,zz_Other,zz_Other,Dyspnoea/ Coughing
4206,19/05/2022,Cattle,Older than 2 Years,Local,Male,Fasciolosis,Fasciolosis,
4448,19/05/2022,Donkey,13-24 Months,Local,Female,Resp_asth_lungworm,Resp_asth_lungworm,
4111,20/05/2022,Camel,Older than 2 Years,Local,Male,Pox,Pox,
4112,20/05/2022,Camel,Older than 2 Years,Local,Male,Pox,Pox,
4113,20/05/2022,Cattle,7-12 Months,Local,Male,Fasciolosis,Fasciolosis,
4114,20/05/2022,Goats,13-24 Months,Local,Female,PPR,PPR,
4115,20/05/2022,Cattle,0-6 Months,Local,Male,Anthrax,Anthrax,
4116,20/05/2022,Camel,7-12 Months,Local,Male,zz_Other,zz_Other,Head pushing
4117,20/05/2022,Goats,0-6 Months,Local,Male,zz_Other,zz_Other,Dyspnoea/ Coughing
4118,20/05/2022,Camel,7-12 Months,Local,Male,zz_Other,zz_Other,Head pushing
4119,20/05/2022,Cattle,0-6 Months,Local,Male,Anthrax,Anthrax,
4120,20/05/2022,Cattle,7-12 Months,Local,Female,Anthrax,Anthrax,
4121,20/05/2022,Cattle,13-24 Months,Cross,Female,Anthrax,Anthrax,
4122,20/05/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4125,20/05/2022,Cattle,Older than 2 Years,Local,Female,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4126,20/05/2022,Cattle,Older than 2 Years,Cross,Female,Babesiosis,Babesiosis,
4129,20/05/2022,Cattle,13-24 Months,Local,Male,Colibacillosis,Colibacillosis,
4130,20/05/2022,Cattle,13-24 Months,Local,Male,Colibacillosis,Colibacillosis,
4131,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4132,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4133,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4134,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4135,20/05/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4136,20/05/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4137,20/05/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4138,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4139,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4140,20/05/2022,Cattle,13-24 Months,Local,Male,Trypanosomosis,Trypanosomosis,
4198,20/05/2022,Cattle,13-24 Months,Cross,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4361,20/05/2022,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
4394,20/05/2022,Cattle,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4141,21/05/2022,Camel,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4142,21/05/2022,Cattle,Older than 2 Years,Local,Female,Anthrax,Anthrax,
4143,21/05/2022,Camel,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4144,21/05/2022,Camel,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4145,21/05/2022,Camel,Older than 2 Years,Local,Female,Pox,Pox,
4146,21/05/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4151,21/05/2022,Sheep,Older than 2 Years,Local,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4166,21/05/2022,Camel,Older than 2 Years,Local,Male,Camel calf diarrhoea,Camel calf diarrhoea,
4167,21/05/2022,Camel,Older than 2 Years,Local,Male,Pox,Pox,
4182,21/05/2022,Donkey,Older than 2 Years,Local,Female,Anthrax,Anthrax,
4152,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4153,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4154,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4155,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4156,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4157,22/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4158,22/05/2022,Cattle,Older than 2 Years,Local,Female,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4159,22/05/2022,Cattle,Older than 2 Years,Local,Female,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4173,22/05/2022,Donkey,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4175,22/05/2022,Goats,Older than 2 Years,Local,Female,CCPP,CCPP,
4570,22/05/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4571,22/05/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4572,22/05/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4574,22/05/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4160,23/05/2022,Cattle,Older than 2 Years,Local,Female,GI parasites,GI parasites,
4163,23/05/2022,Cattle,Older than 2 Years,Exotic,Female,Trypanosomosis,Trypanosomosis,
4164,23/05/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4165,23/05/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4168,23/05/2022,Cattle,Older than 2 Years,Local,Female,Babesiosis,Babesiosis,
4353,23/05/2022,Cattle,7-12 Months,Local,Male,Cowdriosis,Cowdriosis,
4387,23/05/2022,Cattle,Older than 2 Years,Local,Female,Blackleg /Black quarter,Blackleg /Black quarter,
4388,23/05/2022,Cattle,Older than 2 Years,Local,Female,Blackleg /Black quarter,Blackleg /Black quarter,
4404,23/05/2022,Cattle,7-12 Months,Local,Male,Cowdriosis,Cowdriosis,
4405,23/05/2022,Cattle,7-12 Months,Local,Male,Cowdriosis,Cowdriosis,
4172,24/05/2022,Cattle,0-6 Months,Cross,Female,Rabies,Rabies,
4202,24/05/2022,Sheep,Older than 2 Years,Local,Female,zz_Other,zz_Other,Dyspnoea/ Coughing
4269,24/05/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4678,25/05/2022,Cattle,Older than 2 Years,Local,Female,Anthrax,Anthrax,
4449,26/05/2022,Sheep,13-24 Months,Local,Female,Contagious ecthyma /Orf/,Contagious ecthyma /Orf/,
4180,27/05/2022,Cattle,0-6 Months,Cross,Female,Anthrax,Anthrax,
4183,28/05/2022,Cattle,13-24 Months,Exotic,Female,Cowdriosis,zz_Other,
4184,28/05/2022,Cattle,13-24 Months,Local,Female,Fasciolosis,Fasciolosis,
4188,28/05/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,CBPP,
4189,28/05/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,CBPP,
4190,28/05/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4191,29/05/2022,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,Cowdriosis,
4192,29/05/2022,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,Cowdriosis,
4194,29/05/2022,Cattle,Older than 2 Years,Exotic,Female,zz_Other,Pasteurellosis_pneumonic,Occular/ Nasal discharge
4195,29/05/2022,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,Cowdriosis,
4196,29/05/2022,Sheep,Older than 2 Years,Local,Female,zz_Other,zz_Other,Dyspnoea/ Coughing
4197,29/05/2022,Sheep,Older than 2 Years,Local,Female,zz_Other,zz_Other,Dyspnoea/ Coughing
4272,29/05/2022,Cattle,7-12 Months,Local,Male,Anthrax,Anthrax,
4450,29/05/2022,Goats,13-24 Months,Local,Male,Brucellosis,Brucellosis,
4451,29/05/2022,Cattle,Older than 2 Years,Local,Female,Rabies,Rabies,
4199,30/05/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4200,30/05/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4201,30/05/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4207,30/05/2022,Goats,Older than 2 Years,Local,Female,Pox,Pox,
4208,30/05/2022,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4209,30/05/2022,Cattle,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4220,30/05/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4238,30/05/2022,Sheep,Older than 2 Years,Local,Female,Pox,Pox,
4239,30/05/2022,Sheep,Older than 2 Years,Local,Female,Pox,Pox,
4214,31/05/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4215,31/05/2022,Sheep,13-24 Months,Local,Female,Fasciolosis,Fasciolosis,
4216,31/05/2022,Donkey,Older than 2 Years,Local,Female,Ascaris_foals,Ascaris_foals,
4217,31/05/2022,Cattle,Older than 2 Years,Local,Male,zz_Other,Lungworm /Verminous pneumonia,Pedaling movement
4218,31/05/2022,Cattle,Older than 2 Years,Local,Male,zz_Other,Lungworm /Verminous pneumonia,Pedaling movement
4219,31/05/2022,Goats,13-24 Months,Local,Female,zz_Other,zz_Other,Dyspnoea/ Coughing
4221,31/05/2022,Cattle,13-24 Months,Local,Female,GI parasites,GI parasites,
4222,31/05/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4223,31/05/2022,Cattle,Older than 2 Years,Local,Male,Anthrax,Anthrax,
4224,31/05/2022,Cattle,Older than 2 Years,Local,Male,Anthrax,Anthrax,
4225,31/05/2022,Cattle,7-12 Months,Local,Female,Blackleg /Black quarter,Blackleg /Black quarter,
4226,31/05/2022,Sheep,13-24 Months,Local,Female,PPR,zz_Other,
4327,31/05/2022,Cattle,Older than 2 Years,Local,Male,Colibacillosis,FMD (Foot & Mouth Disease),
4328,31/05/2022,Cattle,Older than 2 Years,Local,Male,Colibacillosis,FMD (Foot & Mouth Disease),
4373,31/05/2022,Cattle,13-24 Months,Local,Male,zz_Other,Babesiosis,Yellowish/ flake discharge
4877,31/05/2022,Cattle,7-12 Months,Local,Female,Colibacillosis,Colibacillosis,
4229,01/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4230,01/06/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4231,01/06/2022,Cattle,7-12 Months,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4232,01/06/2022,Cattle,7-12 Months,Local,Male,zz_Other,zz_Other,
4233,01/06/2022,Cattle,7-12 Months,Local,Male,zz_Other,zz_Other,
4234,01/06/2022,Cattle,Older than 2 Years,Local,Male,Fasciolosis,zz_Other,
4235,01/06/2022,Cattle,13-24 Months,Cross,Female,Trypanosomosis,Trypanosomosis,
4278,01/06/2022,Donkey,Older than 2 Years,Local,Female,Resp_lower_bact,Resp_lower_bact,
4303,01/06/2022,Cattle,Older than 2 Years,Local,Male,GI parasites,GI parasites,
4312,01/06/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4313,01/06/2022,Cattle,Older than 2 Years,Local,Male,Tuberculosis,Tuberculosis,
4452,01/06/2022,Horse/Mule,Older than 2 Years,Local,Female,Tetanus,Tetanus,
4575,01/06/2022,Sheep,13-24 Months,Local,Female,Fasciolosis,Fasciolosis,
4656,01/06/2022,Cattle,7-12 Months,Local,Male,Cowdriosis,Cowdriosis,
4236,02/06/2022,Sheep,7-12 Months,Local,Female,PPR,PPR,
4237,02/06/2022,Sheep,7-12 Months,Local,Female,PPR,PPR,
4245,02/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4246,02/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4247,02/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4248,02/06/2022,Camel,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4314,02/06/2022,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
4243,03/06/2022,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4244,03/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4249,03/06/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4250,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4251,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4252,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4253,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4254,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4255,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4256,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4257,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4258,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4259,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4260,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4261,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4262,03/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4263,03/06/2022,Goats,13-24 Months,Local,Female,Mastitis,zz_Other,
4264,03/06/2022,Cattle,Older than 2 Years,Local,Female,Fasciolosis,zz_Other,
4265,03/06/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,CBPP,
4266,04/06/2022,Sheep,13-24 Months,Local,Female,PPR,PPR,
4552,04/06/2022,Cattle,13-24 Months,Local,Male,Cowdriosis,Cowdriosis,
4710,04/06/2022,Sheep,13-24 Months,Local,Female,PPR,PPR,
4711,04/06/2022,Sheep,13-24 Months,Local,Female,PPR,PPR,
4273,05/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4274,05/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4275,05/06/2022,Goats,13-24 Months,Local,Male,CCPP,PPR,
4301,06/06/2022,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4427,06/06/2022,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4453,07/06/2022,Goats,13-24 Months,Local,Female,Hypoglycemia /Pregnancy toxemia,Hypoglycemia /Pregnancy toxemia,
4276,08/06/2022,Cattle,Older than 2 Years,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4277,08/06/2022,Cattle,Older than 2 Years,Cross,Female,Colibacillosis,Colibacillosis,
4279,08/06/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4317,08/06/2022,Cattle,Older than 2 Years,Local,Female,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4280,09/06/2022,Cattle,0-6 Months,Cross,Male,Colibacillosis,Rabies,
4281,09/06/2022,Cattle,0-6 Months,Cross,Male,Colibacillosis,Rabies,
4282,09/06/2022,Cattle,7-12 Months,Cross,Female,Blackleg /Black quarter,Blackleg /Black quarter,
4302,09/06/2022,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4285,10/06/2022,Goats,Older than 2 Years,Local,Female,Cowdriosis,zz_Other,
4286,10/06/2022,Cattle,7-12 Months,Exotic,Female,GI parasites,GI parasites,
4287,10/06/2022,Sheep,7-12 Months,Local,Female,Pox,Pox,
4288,10/06/2022,Sheep,7-12 Months,Local,Male,zz_Other,zz_Other,Constipation
4289,10/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4290,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4291,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4292,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4293,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4294,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4295,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4296,10/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4297,10/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4298,10/06/2022,Cattle,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4299,10/06/2022,Cattle,Older than 2 Years,Local,Female,GI parasites,GI parasites,
4300,10/06/2022,Cattle,Older than 2 Years,Local,Male,Fasciolosis,Fasciolosis,
4841,10/06/2022,Cattle,0-6 Months,Exotic,Male,zz_Other,zz_Other,Dyspnoea/ Coughing
4304,11/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4305,11/06/2022,Horse/Mule,Older than 2 Years,Local,Female,GI parasites,GI parasites,
4306,11/06/2022,Horse/Mule,Older than 2 Years,Local,Female,GI parasites,GI parasites,
4308,11/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4309,11/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4310,11/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4318,11/06/2022,Cattle,Older than 2 Years,Local,Female,GI parasites,GI parasites,
4311,12/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4315,13/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Lungworm /Verminous pneumonia,
4316,13/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Lungworm /Verminous pneumonia,
4319,13/06/2022,Cattle,Older than 2 Years,Local,Male,Blackleg /Black quarter,Blackleg /Black quarter,
4322,14/06/2022,Cattle,Older than 2 Years,Local,Male,Tuberculosis,Tuberculosis,
4320,15/06/2022,Cattle,7-12 Months,Exotic,Male,GI parasites,Trypanosomosis,
4321,15/06/2022,Goats,13-24 Months,Local,Female,CCPP,zz_Other,
4323,15/06/2022,Goats,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4324,16/06/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4325,17/06/2022,Horse/Mule,Older than 2 Years,Local,Female,Mange mites,Mange mites,
4326,17/06/2022,Horse/Mule,Older than 2 Years,Local,Female,Mange mites,Mange mites,
4346,18/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4347,18/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4348,18/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4522,19/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,CBPP,
4455,20/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Rabies,
4468,20/06/2022,Cattle,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4329,21/06/2022,Sheep,7-12 Months,Local,Male,PPR,PPR,
4345,21/06/2022,Goats,0-6 Months,Local,Male,Cowdriosis,Cowdriosis,
4617,21/06/2022,Cattle,7-12 Months,Local,Male,Cowdriosis,FMD (Foot & Mouth Disease),
4330,22/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Babesiosis,
4331,22/06/2022,Cattle,Older than 2 Years,Local,Male,Lungworm /Verminous pneumonia,Babesiosis,
4332,22/06/2022,Goats,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4333,22/06/2022,Goats,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4334,22/06/2022,Donkey,Older than 2 Years,Local,Male,Resp_viral,Resp_viral,
4336,22/06/2022,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4337,22/06/2022,Goats,13-24 Months,Local,Male,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4335,23/06/2022,Cattle,7-12 Months,Local,Male,Colibacillosis,zz_Other,
4338,23/06/2022,Donkey,Older than 2 Years,Local,Male,GI_non-infectious_colic,GI_non-infectious_colic,
4339,23/06/2022,Cattle,Older than 2 Years,Local,Male,FMD (Foot & Mouth Disease),FMD (Foot & Mouth Disease),
4340,23/06/2022,Donkey,Older than 2 Years,Local,Female,Resp_viral,Resp_viral,
4341,23/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4342,23/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4343,23/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4344,23/06/2022,Cattle,Older than 2 Years,Local,Female,Cowdriosis,Cowdriosis,
4547,23/06/2022,Cattle,Older than 2 Years,Local,Female,Trypanosomosis,Trypanosomosis,
4616,23/06/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
4349,24/06/2022,Cattle,Older than 2 Years,Local,Male,Cowdriosis,Cowdriosis,
4610,24/06/2022,Sheep,7-12 Months,Local,Male,zz_Other,zz_Other,Dyspnoea/ Coughing
4350,25/06/2022,Sheep,13-24 Months,Local,Male,Fasciolosis,Fasciolosis,
4473,26/06/2022,Cattle,Older than 2 Years,Local,Male,Trypanosomosis,Trypanosomosis,
4542,30/06/2022,Cattle,Older than 2 Years,Local,Female,CBPP,Cowdriosis,
4543,30/06/2022,Cattle,Older than 2 Years,Local,Female,CBPP,Cowdriosis,
4544,30/06/2022,Cattle,Older than 2 Years,Local,Female,CBPP,Cowdriosis,
4614,04/07/2022,Donkey,Older than 2 Years,Local,Male,zz_Other,zz_Other,Dyspnoea/ Coughing
4376,06/07/2022,Cattle,13-24 Months,Local,Male,Cowdriosis,Cowdriosis,
4377,06/07/2022,Cattle,Older than 2 Years,Local,Male,LSD (Lumpy Skin Disease/,LSD (Lumpy Skin Disease/,
4379,06/07/2022,Cattle,Older than 2 Years,Local,Female,Colibacillosis,Colibacillosis,
4380,06/07/2022,Sheep,13-24 Months,Local,Male,Haemonchosis,Haemonchosis,
4355,07/07/2022,Cattle,Older than 2 Years,Local,Female,Pasteurellosis_pneumonic,Pasteurellosis_pneumonic,
