CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,sum_prob
3268,1,80,D,veteddie_eddie,4/7/2020 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,P,NP,P,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PASTEUROLLOSIS,POX,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,FASCIOLOSIS,HAEMONCHOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,ZZ_OTHER,77.29,13.9423,8.22753,0.357242,0.103402,0.0253409,0.0230286,0.0170437,0.0122603,0.00102343,0.000496402,0.000184673,0.000165031,4.63E-13,100.000017
4295,1,108,D,veteddie_eddie,1/17/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,NASAL BOT,LUNGWORM,POX,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,69.1456,28.4716,0.914923,0.882662,0.352907,0.202201,0.026736,0.00134555,0.0013357,0.000312251,0.000294235,2.45E-05,1.88E-05,1.18E-12,99.99996004
4008,1,24,M,veteddie_eddie,1/20/2020 0:00, SHEEP,LUNGWORM,P,P,NP,NP,NP,P,NP,NP,P,P,P,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,COENUROSIS,ZZ_OTHER,40.9742,17.5861,15.2086,14.9932,9.30299,1.02729,0.894782,0.0112137,0.00116799,0.000443732,5.42E-05,7.81E-06,1.40E-06,2.38E-07,100.0000511
4025,1,107,M,veteddie_eddie,1/20/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,P,NP,NP,P,NP,P,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,POX,PASTEUROLLOSIS,NASAL BOT,TRICHOSTRONGIULOSIS,PPR,MANGE MITE,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),HAEMONCHOSIS,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,90.7829,5.15541,1.85583,1.41065,0.645459,0.112997,0.0198203,0.0142735,0.00161921,0.000710258,0.000204063,5.87E-05,1.97E-05,5.26E-11,99.99995173
2937,1,0,U,veteddie_eddie,2/12/2020 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,POX,FASCIOLOSIS,PASTEUROLLOSIS,COENUROSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,57.9301,14.391,11.4077,8.95368,4.13422,1.85382,0.898203,0.30693,0.115184,0.0055037,0.00318841,0.000432536,2.37E-06,2.45E-11,99.99996402
3553,1,0,U,veteddie_eddie,1/2/2020 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,FASCIOLOSIS,PASTEUROLLOSIS,POX,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,COWDRIOSIS,ZZ_OTHER,62.5927,14.7427,13.993,4.45396,2.46258,0.649313,0.63693,0.207988,0.204498,0.0553041,0.0010392,2.19E-05,1.07E-05,3.81E-12,100.0000449
3554,1,0,U,veteddie_eddie,1/2/2020 0:00, SHEEP,LUNGWORM,NP,P,NP,NP,NP,P,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,NASAL BOT,PASTEUROLLOSIS,POX,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),PPR,COENUROSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,COWDRIOSIS,ZZ_OTHER,40.402,21.0409,19.0923,14.1897,5.15655,0.0761185,0.0218764,0.00898495,0.00832259,0.00189905,0.000804486,0.000427287,0.000143049,5.45E-13,100.0000263
3678,1,0,U,veteddie_eddie,1/8/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,PASTEUROLLOSIS,LUNGWORM,POX,MANGE MITE,PPR,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,40.3058,35.0711,20.5314,2.16877,0.764875,0.72719,0.30672,0.0733186,0.0177734,0.0169121,0.0105637,0.00318084,0.00249842,3.61E-10,100.0001021
3687,1,0,U,veteddie_eddie,1/8/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,P,P,P,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,POX,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,FASCIOLOSIS,HAEMONCHOSIS,PPR,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,42.8195,31.3849,19.3295,2.83775,1.97619,0.483928,0.47631,0.287119,0.235099,0.112077,0.0532974,0.00416199,0.000174093,2.04E-09,100.0000065
3715,1,0,U,veteddie_eddie,1/2/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,P,NP,P,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),PPR,FASCIOLOSIS,MANGE MITE,HAEMONCHOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,65.0194,32.8716,0.789417,0.68251,0.507619,0.104033,0.0078695,0.00771191,0.0072892,0.00191701,0.000620845,2.70E-05,1.96E-07,9.94E-12,100.0000147
3794,1,0,U,veteddie_eddie,11/27/2019 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,7,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,POX,LUNGWORM,PASTEUROLLOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,COENUROSIS,COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,PPR,ZZ_OTHER,74.905,9.39326,8.51272,4.01445,3.01855,0.0479415,0.0395392,0.0278871,0.0259511,0.0112441,0.00219165,0.00118057,5.69E-05,3.70E-12,99.99997212
4179,1,0,U,veteddie_eddie,1/14/2020 0:00, SHEEP,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,TRICHOSTRONGIULOSIS,PASTEUROLLOSIS,POX,MANGE MITE,FASCIOLOSIS,PPR,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,60.3449,21.5958,7.38163,6.59216,2.82711,0.653507,0.408439,0.0867172,0.0528933,0.0291069,0.0247898,0.00285135,6.36E-05,4.25E-12,99.99996815
4315,1,0,U,veteddie_eddie,1/16/2020 0:00, SHEEP,LUNGWORM,P,NP,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,LUNGWORM,7,LUNGWORM,LUNGWORM,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,NASAL BOT,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,MANGE MITE,COWDRIOSIS,ZZ_OTHER,54.5845,16.5446,15.2437,13.5898,0.0239814,0.00665134,0.00517595,0.0015928,2.16E-05,1.57E-05,1.19E-05,4.06E-06,8.39E-07,4.90E-09,100.0000556
1353,1,12,D,Eddie,3/26/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NO,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,COENUROSIS,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PPR,ZZ_OTHER,56.15,35.26,4.75,2.7,1.09,0.02,0.02,0.01,0.01,0,0,0,0,0,100.01
1354,1,51,D,Eddie,3/26/2019 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),POX,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,PASTEUROLLOSIS,PPR,ZZ_OTHER,55.4,35.93,4.84,2.68,1.11,0.01,0.01,0.01,0,0,0,0,0,0,99.99
3752,1,115,D,veteddie_eddie,11/26/2019 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,COENUROSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,POX,HAEMONCHOSIS,FASCIOLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,NASAL BOT,COWDRIOSIS,PPR,ZZ_OTHER,84.8283,5.96464,1.9046,1.84154,1.59132,1.43687,1.13048,0.576087,0.241905,0.232118,0.226862,0.0252349,8.37E-05,1.40E-14,100.0000406
3784,1,115,D,veteddie_eddie,11/26/2019 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,COENUROSIS,TRICHOSTRONGIULOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,POX,HAEMONCHOSIS,FASCIOLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,NASAL BOT,COWDRIOSIS,PPR,ZZ_OTHER,84.8283,5.96464,1.9046,1.84154,1.59132,1.43687,1.13048,0.576087,0.241905,0.232118,0.226862,0.0252349,8.37E-05,1.40E-14,100.0000406
4348,1,49,D,veteddie_eddie,1/16/2020 0:00, SHEEP,MANGE MITE,P,NP,NP,NP,NP,NP,NP,NP,NP,P,P,P,P,NP,NP,NP,NP,NP,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),POX,PASTEUROLLOSIS,COENUROSIS,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,ZZ_OTHER,47.8213,40.1008,7.56404,4.19244,0.314819,0.00517754,0.000446201,0.000413836,0.000381477,0.000174324,2.75E-06,1.66E-06,2.30E-07,3.15E-13,99.99999702
4284,1,118,M,veteddie_eddie,1/17/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,MANGE MITE,8,MANGE MITE,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,HAEMONCHOSIS,LUNGWORM,FASCIOLOSIS,COENUROSIS,NASAL BOT,POX,PASTEUROLLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,96.9946,1.29454,1.04344,0.353464,0.158578,0.0917548,0.0290725,0.0250006,0.00747007,0.0017809,0.000265304,6.74E-06,3.95E-07,7.53E-16,99.99997331
4022,1,0,U,veteddie_eddie,1/19/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,TRICHOSTRONGIULOSIS,MANGE MITE,HAEMONCHOSIS,LUNGWORM,FASCIOLOSIS,POX,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,PPR,ZZ_OTHER,57.1543,22.5151,6.41703,5.89517,3.64977,1.6276,1.52993,0.667809,0.364449,0.14649,0.029515,0.00283681,3.92E-05,8.92E-15,100.000039
4303,1,0,U,veteddie_eddie,1/17/2020 0:00, SHEEP,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,8,MANGE MITE,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,TRICHOSTRONGIULOSIS,NASAL BOT,POX,LUNGWORM,HAEMONCHOSIS,COWDRIOSIS,FASCIOLOSIS,PASTEUROLLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,59.3243,27.7208,4.17134,2.76641,1.95878,1.17396,1.03844,0.923626,0.61787,0.236009,0.0594967,0.00900934,3.12E-06,4.21E-14,100.0000442
2826,1,112,M,veteddie_eddie,2/12/2020 0:00, SHEEP,NASAL BOT,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,NASAL BOT,9,NASAL BOT,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,POX,PASTEUROLLOSIS,HAEMONCHOSIS,COENUROSIS,FASCIOLOSIS,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,41.8567,27.8194,14.6844,12.4744,1.54486,1.13649,0.245111,0.15959,0.0370347,0.0297886,0.00927357,0.00291055,3.00E-06,3.43E-13,99.99996142
5435,1,0,U,veteddie_eddie,6/6/2020 0:00, SHEEP,NASAL BOT,NP,P,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,NASAL BOT,9,NASAL BOT,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,COENUROSIS,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,50.5849,44.5925,4.38305,0.2137,0.16464,0.052372,0.00639557,0.00220981,9.13E-05,8.45E-05,3.96E-05,1.68E-05,4.34E-06,4.10E-12,100.0000039
3574,1,33,M,veteddie_eddie,1/3/2020 0:00, SHEEP,PASTEUROLLOSIS,P,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,PASTEUROLLOSIS,FASCIOLOSIS,HAEMONCHOSIS,POX,PPR,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,58.7957,14.418,10.9031,9.11426,5.37793,0.72155,0.436783,0.0823282,0.0701172,0.0646654,0.0121631,0.00348596,1.02E-06,6.23E-10,100.0000839
3651,1,75,D,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,PPR,POX,LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,COENUROSIS,MANGE MITE,ZZ_OTHER,38.9455,37.4081,18.223,5.41891,0.00186942,0.00135118,0.00105994,0.000164041,3.21E-05,1.11E-05,9.65E-06,3.34E-06,1.08E-06,3.28E-11,100.0000119
3663,1,75,D,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,PPR,POX,LUNGWORM,NASAL BOT,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,FASCIOLOSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,COENUROSIS,MANGE MITE,ZZ_OTHER,38.9455,37.4081,18.223,5.41891,0.00186942,0.00135118,0.00105994,0.000164041,3.21E-05,1.11E-05,9.65E-06,3.34E-06,1.08E-06,3.28E-11,100.0000119
